Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,Sex,ExpMinSentence,HomeCircuit,Week,JudgeName,Plea,ImputedDate,Imputation,WorkType
2000-12-06,Union,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,19,0,312,none,Male,0.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-06,Union,16,1,2,561,Drug Distribution,0.0,44-53-0390,Judge 1,0,0,18,1,313,none,Female,0.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-06,Union,16,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 1,0,0,34,0,314,minimal,Male,0.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-07,Union,16,1,3,13,Assault,96.0,"C/L, 17-25-0030",Judge 1,0,1,26,0,315,none,Male,24.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-07,Union,16,3,7,113,Drug Distribution,60.0,44-53-0375(B)(2),Judge 1,0,1,29,1,316,none,Male,51.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-07,Union,16,1,2,561,Drug Distribution,0.0,44-53-0390,Judge 1,0,0,18,1,317,minimal,Male,0.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-07,Union,16,4,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,31,0,318,moderate,Female,0.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-08,Union,16,1,5,188,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,24,1,319,none,Male,0.0,16.0,49-2000,ALFORD,1,,None,GS
2000-12-11,York,16,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 1,0,0,21,1,320,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-11,York,16,2,4,108,Drug Distribution,54.0,44-53-0445(B)(2),Judge 1,0,1,32,1,321,moderate,Male,13.5,16.0,50-2000,ALFORD,1,,None,GS
2000-12-11,York,16,2,2,112,Drug Distribution,48.0,44-53-0375(B)(1),Judge 1,0,1,28,1,322,none,Male,12.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-11,York,16,6,4,137,Robbery,168.0,16-11-0325,Judge 1,0,1,28,1,323,voluminous,Male,42.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-12,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,39,1,324,extensive,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-12,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,19,0,325,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-12,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,42,1,326,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-12,York,16,2,4,108,Drug Distribution,50.0,44-53-0445(B)(2),Judge 1,0,1,24,1,327,minimal,Male,12.5,16.0,50-2000,ALFORD,1,,None,GS
2000-12-12,York,16,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 1,0,0,24,0,328,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-12,York,16,2,6,392,Drug Distribution,120.0,44-53-0375(C)(2)(a),Judge 1,0,1,26,1,329,minimal,Male,102.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-13,York,16,2,2,57,Other,6.0,56-01-1100,Judge 1,0,1,24,1,330,moderate,Male,1.5,16.0,50-2000,ALFORD,1,,None,GS
2000-12-13,York,16,1,2,57,Other,0.0,56-01-1100,Judge 1,0,0,42,0,331,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-13,York,16,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,48,1,332,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-13,York,16,1,7,217,Homicide,360.0,16-03-0050,Judge 1,0,1,33,1,333,moderate,Male,306.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-13,York,16,1,3,768,Assault,0.0,"C/L, 16-03-0620, 17-25-0030",Judge 1,0,0,21,1,334,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,22,1,335,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,3,2,112,Drug Distribution,120.0,44-53-0375(B)(1),Judge 1,0,1,27,1,336,moderate,Male,30.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,6,2,112,Drug Distribution,72.0,44-53-0375(B)(1),Judge 1,0,1,23,1,337,minimal,Male,18.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,6,4,137,Robbery,93.0,16-11-0325,Judge 1,0,1,20,1,338,moderate,Male,23.25,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,5,2,183,Drug Distribution,60.0,44-53-0370(b)(1),Judge 1,0,1,25,0,339,minimal,Male,15.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,18,0,340,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,50,0,341,none,Female,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,1,202,Other,0.0,16-23-0465,Judge 1,0,0,29,0,342,moderate,Female,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,1,202,Other,0.0,16-23-0465,Judge 1,0,0,51,0,343,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 1,0,0,39,0,344,minimal,Female,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-14,York,16,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 1,0,0,44,1,345,moderate,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-15,York,16,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,43,1,346,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-15,York,16,2,3,107,Drug Distribution,0.0,44-53-0445(B)(1),Judge 1,0,0,43,0,347,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-15,York,16,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 1,0,0,26,0,348,minimal,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-15,York,16,3,3,315,Other,60.0,"16-23-0230, 0260",Judge 1,0,1,26,1,349,moderate,Male,15.0,16.0,50-2000,ALFORD,1,,None,GS
2000-12-15,York,16,1,2,427,Burglary,0.0,16-11-0313,Judge 1,0,0,40,0,350,none,Male,0.0,16.0,50-2000,ALFORD,1,,None,GS
2001-01-06,Chester,6,1,2,510,Other,48.0,16-11-0520(B)(2),Judge 1,0,1,35,0,351,voluminous,Male,12.0,16.0,1-2001,ALFORD,1,,None,Disagree
2001-01-08,Chester,6,2,4,86,Burglary,96.0,16-11-0312(B),Judge 1,0,1,25,1,352,voluminous,Male,31.68,16.0,2-2001,ALFORD,1,,None,GS
2001-01-08,Chester,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,32,0,353,none,Male,0.0,16.0,2-2001,ALFORD,1,,None,GS
2001-01-09,York,16,5,6,2551,Other,84.0,16-11-0110(B),Judge 1,0,1,19,1,354,minimal,Male,71.39999999999999,16.0,2-2001,ALFORD,1,,None,Disagree
2001-01-12,Chester,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,31,0,355,none,Male,0.0,16.0,2-2001,ALFORD,1,,None,GS
2001-01-12,Chester,6,3,3,13,Assault,36.0,"C/L, 17-25-0030",Judge 1,0,1,23,1,356,moderate,Male,9.0,16.0,2-2001,ALFORD,1,,None,GS
2001-01-16,Chester,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,41,0,357,minimal,Female,0.0,16.0,3-2001,ALFORD,1,,None,GS
2001-01-17,Chester,6,2,4,80,Burglary,24.0,16-11-0312(A),Judge 1,0,1,19,1,358,minimal,Male,6.0,16.0,3-2001,ALFORD,1,,None,GS
2001-01-29,Fairfield,6,1,2,57,Other,0.0,56-01-1100,Judge 1,0,0,44,1,359,moderate,Male,0.0,16.0,5-2001,ALFORD,1,,None,GS
2001-02-02,Fairfield,6,3,2,112,Drug Distribution,60.0,44-53-0375(B)(1),Judge 1,1,1,26,1,360,extensive,Male,15.0,16.0,5-2001,ALFORD,0,,None,GS
2001-02-05,Fairfield,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,27,1,361,moderate,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-06,Fairfield,6,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 1,0,0,18,1,362,none,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,2,3,13,Assault,4.0,"C/L, 17-25-0030",Judge 1,0,1,24,1,363,none,Male,1.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,1,3,13,Assault,36.0,"C/L, 17-25-0030",Judge 1,0,1,30,1,364,minimal,Male,9.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,35,1,365,voluminous,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,2,2,100,Drug Possesion,9.0,44-53-0375(A),Judge 1,0,1,27,1,366,minimal,Male,2.25,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,1,3,430,Theft,0.0,16-21-0080(3),Judge 1,0,0,18,1,367,none,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,29,0,368,minimal,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-07,Fairfield,6,2,6,2359,Drug Distribution,300.0,44-53-0370(e)(2)(b)1,Judge 1,0,1,24,1,369,none,Male,255.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-08,Fairfield,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,21,1,370,minimal,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-08,Fairfield,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,38,1,371,minimal,Male,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-08,Fairfield,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,48,1,372,minimal,Female,0.0,16.0,6-2001,ALFORD,1,,None,GS
2001-02-09,Fairfield,6,1,4,80,Burglary,6.0,16-11-0312(A),Judge 1,0,1,29,0,373,moderate,Male,1.5,16.0,6-2001,ALFORD,1,,None,GS
2001-02-15,Lancaster,6,1,2,538,Theft,0.0,16-21-0080(2),Judge 1,0,0,29,1,374,minimal,Male,0.0,16.0,7-2001,ALFORD,1,,None,Disagree
2001-02-28,Lancaster,6,1,8,385,Rape,240.0,16-03-0655(1),Judge 1,0,1,49,1,375,minimal,Male,204.0,16.0,9-2001,ALFORD,1,,None,GS
2001-02-28,Lancaster,6,1,2,427,Burglary,0.0,16-11-0313,Judge 1,0,0,41,0,376,minimal,Female,0.0,16.0,9-2001,ALFORD,1,,None,GS
2001-02-28,Lancaster,6,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 1,0,0,35,1,377,minimal,Male,0.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,29,0,378,none,Male,0.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,3,4,80,Burglary,48.0,16-11-0312(A),Judge 1,0,1,23,0,379,voluminous,Male,12.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,4,4,80,Burglary,60.0,16-11-0312(A),Judge 1,0,1,24,0,380,moderate,Male,15.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,18,0,381,none,Female,0.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,2,2,101,Drug Possesion,60.0,44-53-0375(A),Judge 1,0,1,29,1,382,moderate,Female,15.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,2,2,101,Drug Possesion,24.0,44-53-0375(A),Judge 1,0,1,26,1,383,moderate,Male,6.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-01,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,28,1,384,none,Female,0.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-02,Lancaster,6,1,2,427,Burglary,3.7,16-11-0313,Judge 1,0,1,19,1,385,none,Male,0.925000011920929,16.0,9-2001,ALFORD,1,,None,GS
2001-03-02,Lancaster,6,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 1,0,0,20,1,386,minimal,Male,0.0,16.0,9-2001,ALFORD,1,,None,GS
2001-03-05,Lancaster,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,31,0,387,minimal,Male,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-05,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,18,1,388,minimal,Male,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-05,Lancaster,6,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 1,0,0,21,1,389,none,Male,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-05,Lancaster,6,1,2,2427,Fraud,18.0,16-13-0010(B)(2),Judge 1,0,1,30,1,390,voluminous,Female,4.5,16.0,10-2001,ALFORD,1,,None,GS
2001-03-06,Lancaster,6,9,5,14,Assault,180.0,16-03-0620,Judge 1,0,1,19,1,391,moderate,Male,153.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-06,Lancaster,6,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,18,1,392,none,Male,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-06,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,19,1,393,none,Male,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-06,Lancaster,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,19,1,394,none,Male,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-06,Lancaster,6,2,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 1,0,1,40,1,395,extensive,Male,6.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-07,Lancaster,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,29,1,396,none,Female,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-08,Lancaster,6,1,4,137,Robbery,120.0,16-11-0325,Judge 1,0,1,19,1,397,minimal,Male,30.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-08,Lancaster,6,1,7,139,Robbery,120.0,16-11-0330(A),Judge 1,0,1,17,1,398,none,Male,102.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-08,Lancaster,6,1,4,2468,Other,0.0,16-15-0140,Judge 1,0,0,19,0,399,none,Female,0.0,16.0,10-2001,ALFORD,1,,None,GS
2001-03-19,Chester,6,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 1,0,0,35,1,400,none,Male,0.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-19,Chester,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,17,1,401,none,Male,0.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-20,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,35,0,402,minimal,Female,0.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-20,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,29,0,403,none,Female,0.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-21,Chester,6,3,4,80,Burglary,84.0,16-11-0312(A),Judge 1,0,1,18,0,404,none,Male,21.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-21,Chester,6,8,1,164,Other,36.0,"56-05-2930, 2940(3)",Judge 1,0,1,37,0,405,moderate,Male,9.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-21,Chester,6,2,3,256,Other,12.0,16-09-0320(B),Judge 1,0,1,43,1,406,voluminous,Male,3.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-21,Chester,6,1,3,479,Theft,72.0,16-13-0030(B)(2),Judge 1,0,1,29,1,407,extensive,Male,18.0,16.0,12-2001,ALFORD,1,,None,GS
2001-03-27,Chester,6,1,3,315,Other,0.0,"16-23-0230, 0260",Judge 1,0,0,24,1,408,minimal,Male,0.0,16.0,13-2001,ALFORD,1,,None,GS
2001-03-27,Chester,6,1,2,513,Theft,0.0,16-13-0180(2),Judge 1,0,0,39,0,409,none,Male,0.0,16.0,13-2001,ALFORD,1,,None,GS
2001-03-27,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,29,1,410,minimal,Male,0.0,16.0,13-2001,ALFORD,1,,None,GS
2001-03-28,Chester,6,1,5,14,Assault,120.0,16-03-0620,Judge 1,0,1,40,0,411,none,Male,102.0,16.0,13-2001,ALFORD,1,,None,GS
2001-03-28,Chester,6,1,3,2390,Assault,36.0,"16-25-0065, 17-25-0030",Judge 1,0,1,30,1,412,moderate,Male,9.0,16.0,13-2001,ALFORD,1,,None,GS
2001-03-29,Chester,6,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 1,0,0,28,0,413,moderate,Male,0.0,16.0,13-2001,ALFORD,1,,None,GS
2001-04-30,Lancaster,6,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,23,1,414,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-04-30,Lancaster,6,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,22,1,415,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-04-30,Lancaster,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,27,0,416,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-04-30,Lancaster,6,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 1,0,0,32,0,417,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-01,Lancaster,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,33,1,418,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-01,Lancaster,6,1,2,2367,Other,0.0,16-01-0057,Judge 1,0,0,38,1,419,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-02,Lancaster,6,3,4,80,Burglary,60.0,16-11-0312(A),Judge 1,0,1,37,1,420,voluminous,Female,15.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-02,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,26,1,421,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-02,Lancaster,6,1,3,768,Assault,0.0,"C/L, 16-03-0620, 17-25-0030",Judge 1,0,0,42,1,422,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-03,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,26,1,423,minimal,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-03,Lancaster,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,21,1,424,none,Male,0.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-04,Lancaster,6,2,3,13,Assault,12.0,"C/L, 17-25-0030",Judge 1,0,1,32,1,425,moderate,Male,3.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-04,Lancaster,6,2,4,80,Burglary,108.0,16-11-0312(A),Judge 1,0,1,27,1,426,extensive,Male,27.0,16.0,18-2001,ALFORD,1,,None,GS
2001-05-14,Lancaster,6,1,3,13,Assault,12.0,"C/L, 17-25-0030",Judge 1,0,1,23,0,427,moderate,Male,3.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-14,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,25,0,428,none,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-14,Lancaster,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,35,1,429,moderate,Female,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-15,Lancaster,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,19,1,430,none,Female,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-15,Lancaster,6,2,4,137,Robbery,240.0,16-11-0325,Judge 1,0,1,20,0,431,minimal,Male,60.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-15,Lancaster,6,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 1,0,0,33,0,432,none,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-16,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,21,1,433,none,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-16,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,33,1,434,voluminous,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-16,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,50,1,435,none,Female,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-17,Lancaster,6,1,4,86,Burglary,0.0,16-11-0312(B),Judge 1,0,0,19,0,436,none,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-17,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,41,1,437,none,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-17,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,24,1,438,minimal,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-17,Lancaster,6,1,2,513,Theft,0.0,16-13-0180(2),Judge 1,0,0,38,0,439,minimal,Female,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-17,Lancaster,6,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 1,0,0,34,0,440,minimal,Male,0.0,16.0,20-2001,ALFORD,1,,None,GS
2001-05-21,Lancaster,6,2,7,217,Homicide,270.0,16-03-0050,Judge 1,0,1,21,1,441,minimal,Male,229.5,16.0,21-2001,ALFORD,1,,None,GS
2001-05-22,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,17,0,442,none,Male,0.0,16.0,21-2001,ALFORD,1,,None,GS
2001-05-22,Lancaster,6,1,2,2367,Other,0.0,16-01-0057,Judge 1,0,0,19,0,443,none,Female,0.0,16.0,21-2001,ALFORD,1,,None,GS
2001-05-23,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,17,0,444,none,Male,0.0,16.0,21-2001,ALFORD,1,,None,GS
2001-05-23,Lancaster,6,1,7,217,Homicide,216.0,16-03-0050,Judge 1,0,1,25,0,445,minimal,Male,183.6,16.0,21-2001,ALFORD,1,,None,GS
2001-05-24,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,21,0,446,none,Male,0.0,16.0,21-2001,ALFORD,1,,None,GS
2001-05-24,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,43,0,447,moderate,Female,0.0,16.0,21-2001,ALFORD,1,,None,GS
2001-05-24,Lancaster,6,2,3,87,Other,12.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 1,0,1,30,1,448,minimal,Male,3.0,16.0,21-2001,ALFORD,1,,None,GS
2001-05-24,Lancaster,6,1,7,217,Homicide,270.0,16-03-0050,Judge 1,0,1,40,1,449,none,Male,229.5,16.0,21-2001,ALFORD,1,,None,GS
2001-06-06,Chester,6,2,7,217,Homicide,240.0,16-03-0050,Judge 1,1,1,51,0,450,none,Male,204.0,16.0,23-2001,ALFORD,0,,None,GS
2001-06-07,Chester,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,23,1,451,none,Male,0.0,16.0,23-2001,ALFORD,1,,None,GS
2001-06-07,Chester,6,2,2,2364,Other,36.0,"16-23-0030, 0050(A)(1)",Judge 1,0,1,24,0,452,moderate,Male,9.0,16.0,23-2001,ALFORD,1,,None,GS
2001-06-07,Spartanburg,7,2,3,2877,Other,36.0,"16-13-0110(B)(1), 16-01-0057",Judge 1,0,1,32,1,453,extensive,Male,9.0,16.0,23-2001,ALFORD,1,,None,Disagree
2001-06-08,Chester,6,1,4,86,Burglary,0.0,16-11-0312(B),Judge 1,0,0,19,1,454,none,Male,0.0,16.0,23-2001,ALFORD,1,,None,GS
2001-06-08,Chester,6,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 1,0,0,28,0,455,minimal,Male,0.0,16.0,23-2001,ALFORD,1,,None,GS
2001-06-08,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,31,0,456,minimal,Male,0.0,16.0,23-2001,ALFORD,1,,None,GS
2001-06-25,Fairfield,6,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 1,0,0,40,0,457,minimal,Female,0.0,16.0,26-2001,ALFORD,1,,None,GS
2001-06-29,Fairfield,6,1,4,137,Robbery,0.0,16-11-0325,Judge 1,0,0,40,0,458,minimal,Male,0.0,16.0,26-2001,ALFORD,1,,None,GS
2001-06-29,Fairfield,6,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 1,0,0,38,1,459,minimal,Male,0.0,16.0,26-2001,ALFORD,1,,None,GS
2000-12-04,Union,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,23,1,460,moderate,Male,0.0,16.0,,ALFORD,1,2000-12-04,CountyGS,GS
2000-12-11,York,16,1,2,2396,Other,36.0,56-05-0750(B)(2),Judge 1,0,1,39,1,461,voluminous,Male,9.0,16.0,,ALFORD,1,2000-12-11,CountyGS,GS
2000-07-18,Richland,5,1,5,14,Assault,36.0,16-03-0620,Judge 2,0,1,40,1,462,voluminous,Male,30.599999999999998,,29-2000,BARBER,1,,None,GS
2000-07-19,Richland,5,1,1,488,Fraud,0.0,16-13-0010,Judge 2,1,0,37,1,463,minimal,Male,0.0,,29-2000,BARBER,0,,None,GS
2000-07-20,Richland,5,1,4,80,Burglary,0.0,16-11-0312(A),Judge 2,0,0,18,1,464,none,Male,0.0,,29-2000,BARBER,1,,None,GS
2000-07-20,Richland,5,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 2,0,0,19,1,465,minimal,Male,0.0,,29-2000,BARBER,1,,None,GS
2000-07-20,Richland,5,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 2,0,0,28,1,466,minimal,Male,0.0,,29-2000,BARBER,1,,None,GS
