Date,County,Circuit,Counts,OffenseSeriousness,OffenseCode,OffenseType,Sentence,Statute,JudgeID,Trial,Incarceration,Age,Black,EventID,CriminalHistory,ExpMinSentence,Week
2001-02-07,Fairfield,6,2,3,13,Assault,4.0,"C/L, 17-25-0030",Judge 1,0,1,24,1,363,none,1.0,6-2001
2001-02-07,Fairfield,6,1,3,13,Assault,36.0,"C/L, 17-25-0030",Judge 1,0,1,30,1,364,minimal,9.0,6-2001
2001-02-07,Fairfield,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,35,1,365,voluminous,0.0,6-2001
2001-02-07,Fairfield,6,2,2,100,Drug Possesion,9.0,44-53-0375(A),Judge 1,0,1,27,1,366,minimal,2.25,6-2001
2001-02-07,Fairfield,6,1,3,430,Theft,0.0,16-21-0080(3),Judge 1,0,0,18,1,367,none,0.0,6-2001
2001-02-07,Fairfield,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,29,0,368,minimal,0.0,6-2001
2001-02-07,Fairfield,6,2,6,2359,Drug Distribution,300.0,44-53-0370(e)(2)(b)1,Judge 1,0,1,24,1,369,none,255.0,6-2001
2001-02-08,Fairfield,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,21,1,370,minimal,0.0,6-2001
2001-02-08,Fairfield,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,38,1,371,minimal,0.0,6-2001
2001-02-08,Fairfield,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,48,1,372,minimal,0.0,6-2001
2001-02-09,Fairfield,6,1,4,80,Burglary,6.0,16-11-0312(A),Judge 1,0,1,29,0,373,moderate,1.5,6-2001
2001-02-15,Lancaster,6,1,2,538,Theft,0.0,16-21-0080(2),Judge 1,0,0,29,1,374,minimal,0.0,7-2001
2001-02-28,Lancaster,6,1,8,385,Rape,240.0,16-03-0655(1),Judge 1,0,1,49,1,375,minimal,204.0,9-2001
2001-02-28,Lancaster,6,1,2,427,Burglary,0.0,16-11-0313,Judge 1,0,0,41,0,376,minimal,0.0,9-2001
2001-02-28,Lancaster,6,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 1,0,0,35,1,377,minimal,0.0,9-2001
2001-03-01,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,29,0,378,none,0.0,9-2001
2001-03-01,Lancaster,6,3,4,80,Burglary,48.0,16-11-0312(A),Judge 1,0,1,23,0,379,voluminous,12.0,9-2001
2001-03-01,Lancaster,6,4,4,80,Burglary,60.0,16-11-0312(A),Judge 1,0,1,24,0,380,moderate,15.0,9-2001
2001-03-01,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,18,0,381,none,0.0,9-2001
2001-03-01,Lancaster,6,2,2,101,Drug Possesion,60.0,44-53-0375(A),Judge 1,0,1,29,1,382,moderate,15.0,9-2001
2001-03-01,Lancaster,6,2,2,101,Drug Possesion,24.0,44-53-0375(A),Judge 1,0,1,26,1,383,moderate,6.0,9-2001
2001-03-01,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,28,1,384,none,0.0,9-2001
2001-03-02,Lancaster,6,1,2,427,Burglary,3.7,16-11-0313,Judge 1,0,1,19,1,385,none,0.925000011920929,9-2001
2001-03-02,Lancaster,6,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 1,0,0,20,1,386,minimal,0.0,9-2001
2001-03-05,Lancaster,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,31,0,387,minimal,0.0,10-2001
2001-03-05,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,18,1,388,minimal,0.0,10-2001
2001-03-05,Lancaster,6,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 1,0,0,21,1,389,none,0.0,10-2001
2001-03-05,Lancaster,6,1,2,2427,Fraud,18.0,16-13-0010(B)(2),Judge 1,0,1,30,1,390,voluminous,4.5,10-2001
2001-03-06,Lancaster,6,9,5,14,Assault,180.0,16-03-0620,Judge 1,0,1,19,1,391,moderate,153.0,10-2001
2001-03-06,Lancaster,6,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,18,1,392,none,0.0,10-2001
2001-03-06,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,19,1,393,none,0.0,10-2001
2001-03-06,Lancaster,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,19,1,394,none,0.0,10-2001
2001-03-06,Lancaster,6,2,2,2427,Fraud,24.0,16-13-0010(B)(2),Judge 1,0,1,40,1,395,extensive,6.0,10-2001
2001-03-07,Lancaster,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,29,1,396,none,0.0,10-2001
2001-03-08,Lancaster,6,1,4,137,Robbery,120.0,16-11-0325,Judge 1,0,1,19,1,397,minimal,30.0,10-2001
2001-03-08,Lancaster,6,1,7,139,Robbery,120.0,16-11-0330(A),Judge 1,0,1,17,1,398,none,102.0,10-2001
2001-03-08,Lancaster,6,1,4,2468,Other,0.0,16-15-0140,Judge 1,0,0,19,0,399,none,0.0,10-2001
2001-03-19,Chester,6,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 1,0,0,35,1,400,none,0.0,12-2001
2001-03-19,Chester,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,17,1,401,none,0.0,12-2001
2001-03-20,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,35,0,402,minimal,0.0,12-2001
2001-03-20,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,29,0,403,none,0.0,12-2001
2001-03-21,Chester,6,3,4,80,Burglary,84.0,16-11-0312(A),Judge 1,0,1,18,0,404,none,21.0,12-2001
2001-03-21,Chester,6,8,1,164,Other,36.0,"56-05-2930, 2940(3)",Judge 1,0,1,37,0,405,moderate,9.0,12-2001
2001-03-21,Chester,6,2,3,256,Other,12.0,16-09-0320(B),Judge 1,0,1,43,1,406,voluminous,3.0,12-2001
2001-03-21,Chester,6,1,3,479,Theft,72.0,16-13-0030(B)(2),Judge 1,0,1,29,1,407,extensive,18.0,12-2001
2001-03-27,Chester,6,1,3,315,Other,0.0,"16-23-0230, 0260",Judge 1,0,0,24,1,408,minimal,0.0,13-2001
2001-03-27,Chester,6,1,2,513,Theft,0.0,16-13-0180(2),Judge 1,0,0,39,0,409,none,0.0,13-2001
2001-03-27,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,29,1,410,minimal,0.0,13-2001
2001-03-28,Chester,6,1,5,14,Assault,120.0,16-03-0620,Judge 1,0,1,40,0,411,none,102.0,13-2001
2001-03-28,Chester,6,1,3,2390,Assault,36.0,"16-25-0065, 17-25-0030",Judge 1,0,1,30,1,412,moderate,9.0,13-2001
2001-03-29,Chester,6,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 1,0,0,28,0,413,moderate,0.0,13-2001
2001-04-30,Lancaster,6,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,23,1,414,minimal,0.0,18-2001
2001-04-30,Lancaster,6,1,1,48,Other,0.0,16-17-0490,Judge 1,0,0,22,1,415,minimal,0.0,18-2001
2001-04-30,Lancaster,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,27,0,416,minimal,0.0,18-2001
2001-04-30,Lancaster,6,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 1,0,0,32,0,417,minimal,0.0,18-2001
2001-05-01,Lancaster,6,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,33,1,418,minimal,0.0,18-2001
2001-05-01,Lancaster,6,1,2,2367,Other,0.0,16-01-0057,Judge 1,0,0,38,1,419,minimal,0.0,18-2001
2001-05-02,Lancaster,6,3,4,80,Burglary,60.0,16-11-0312(A),Judge 1,0,1,37,1,420,voluminous,15.0,18-2001
2001-05-02,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,26,1,421,minimal,0.0,18-2001
2001-05-02,Lancaster,6,1,3,768,Assault,0.0,"C/L, 16-03-0620, 17-25-0030",Judge 1,0,0,42,1,422,minimal,0.0,18-2001
2001-05-03,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,26,1,423,minimal,0.0,18-2001
2001-05-03,Lancaster,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,21,1,424,none,0.0,18-2001
2001-05-04,Lancaster,6,2,3,13,Assault,12.0,"C/L, 17-25-0030",Judge 1,0,1,32,1,425,moderate,3.0,18-2001
2001-05-04,Lancaster,6,2,4,80,Burglary,108.0,16-11-0312(A),Judge 1,0,1,27,1,426,extensive,27.0,18-2001
2001-05-14,Lancaster,6,1,3,13,Assault,12.0,"C/L, 17-25-0030",Judge 1,0,1,23,0,427,moderate,3.0,20-2001
2001-05-14,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,25,0,428,none,0.0,20-2001
2001-05-14,Lancaster,6,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 1,0,0,35,1,429,moderate,0.0,20-2001
2001-05-15,Lancaster,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,19,1,430,none,0.0,20-2001
2001-05-15,Lancaster,6,2,4,137,Robbery,240.0,16-11-0325,Judge 1,0,1,20,0,431,minimal,60.0,20-2001
2001-05-15,Lancaster,6,1,1,164,Other,0.0,"56-05-2930, 2940(3)",Judge 1,0,0,33,0,432,none,0.0,20-2001
2001-05-16,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,21,1,433,none,0.0,20-2001
2001-05-16,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,33,1,434,voluminous,0.0,20-2001
2001-05-16,Lancaster,6,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 1,0,0,50,1,435,none,0.0,20-2001
2001-05-17,Lancaster,6,1,4,86,Burglary,0.0,16-11-0312(B),Judge 1,0,0,19,0,436,none,0.0,20-2001
2001-05-17,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,41,1,437,none,0.0,20-2001
2001-05-17,Lancaster,6,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 1,0,0,24,1,438,minimal,0.0,20-2001
2001-05-17,Lancaster,6,1,2,513,Theft,0.0,16-13-0180(2),Judge 1,0,0,38,0,439,minimal,0.0,20-2001
2001-05-17,Lancaster,6,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 1,0,0,34,0,440,minimal,0.0,20-2001
2001-05-21,Lancaster,6,2,7,217,Homicide,270.0,16-03-0050,Judge 1,0,1,21,1,441,minimal,229.5,21-2001
2001-05-22,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,17,0,442,none,0.0,21-2001
2001-05-22,Lancaster,6,1,2,2367,Other,0.0,16-01-0057,Judge 1,0,0,19,0,443,none,0.0,21-2001
2001-05-23,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,17,0,444,none,0.0,21-2001
2001-05-23,Lancaster,6,1,7,217,Homicide,216.0,16-03-0050,Judge 1,0,1,25,0,445,minimal,183.6,21-2001
2001-05-24,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,21,0,446,none,0.0,21-2001
2001-05-24,Lancaster,6,1,4,80,Burglary,0.0,16-11-0312(A),Judge 1,0,0,43,0,447,moderate,0.0,21-2001
2001-05-24,Lancaster,6,2,3,87,Other,12.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 1,0,1,30,1,448,minimal,3.0,21-2001
2001-05-24,Lancaster,6,1,7,217,Homicide,270.0,16-03-0050,Judge 1,0,1,40,1,449,none,229.5,21-2001
2001-06-06,Chester,6,2,7,217,Homicide,240.0,16-03-0050,Judge 1,1,1,51,0,450,none,204.0,23-2001
2001-06-07,Chester,6,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 1,0,0,23,1,451,none,0.0,23-2001
2001-06-07,Chester,6,2,2,2364,Other,36.0,"16-23-0030, 0050(A)(1)",Judge 1,0,1,24,0,452,moderate,9.0,23-2001
2001-06-07,Spartanburg,7,2,3,2877,Other,36.0,"16-13-0110(B)(1), 16-01-0057",Judge 1,0,1,32,1,453,extensive,9.0,23-2001
2001-06-08,Chester,6,1,4,86,Burglary,0.0,16-11-0312(B),Judge 1,0,0,19,1,454,none,0.0,23-2001
2001-06-08,Chester,6,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 1,0,0,28,0,455,minimal,0.0,23-2001
2001-06-08,Chester,6,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 1,0,0,31,0,456,minimal,0.0,23-2001
2001-06-25,Fairfield,6,1,1,296,Drug Possesion,0.0,44-53-0040(B),Judge 1,0,0,40,0,457,minimal,0.0,26-2001
2001-06-29,Fairfield,6,1,4,137,Robbery,0.0,16-11-0325,Judge 1,0,0,40,0,458,minimal,0.0,26-2001
2001-06-29,Fairfield,6,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 1,0,0,38,1,459,minimal,0.0,26-2001
,Union,16,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 1,0,0,23,1,460,moderate,0.0,
,York,16,1,2,2396,Other,36.0,56-05-0750(B)(2),Judge 1,0,1,39,1,461,voluminous,9.0,
2000-07-18,Richland,5,1,5,14,Assault,36.0,16-03-0620,Judge 2,0,1,40,1,462,voluminous,30.599999999999998,29-2000
2000-07-19,Richland,5,1,1,488,Fraud,0.0,16-13-0010,Judge 2,1,0,37,1,463,minimal,0.0,29-2000
2000-07-20,Richland,5,1,4,80,Burglary,0.0,16-11-0312(A),Judge 2,0,0,18,1,464,none,0.0,29-2000
2000-07-20,Richland,5,1,2,478,Theft,0.0,16-13-0030(B)(1),Judge 2,0,0,19,1,465,minimal,0.0,29-2000
2000-07-20,Richland,5,1,1,800,Fraud,0.0,"34-11-0060, 0090(b)",Judge 2,0,0,28,1,466,minimal,0.0,29-2000
2000-07-21,Richland,5,2,3,13,Assault,39.0,"C/L, 17-25-0030",Judge 2,0,1,26,0,467,moderate,9.75,29-2000
2000-07-24,Richland,5,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,40,1,468,none,0.0,30-2000
2000-07-24,Richland,5,1,4,86,Burglary,60.0,16-11-0312(B),Judge 2,0,1,30,1,469,extensive,19.8,30-2000
2000-07-24,Richland,5,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 2,0,0,38,1,470,minimal,0.0,30-2000
2000-07-24,Richland,5,1,2,538,Theft,0.0,16-21-0080(2),Judge 2,0,0,18,1,471,none,0.0,30-2000
2000-07-25,Richland,5,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 2,0,0,29,1,472,moderate,0.0,30-2000
2000-07-25,Lexington,11,7,3,87,Other,108.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 2,0,1,29,0,473,extensive,27.0,30-2000
2000-07-25,Richland,5,1,1,91,Other,0.0,16-15-0130,Judge 2,0,0,18,1,474,none,0.0,30-2000
2000-07-25,Richland,5,1,2,124,Other,0.0,16-11-0020,Judge 2,0,0,31,0,475,none,0.0,30-2000
2000-07-25,Richland,5,1,3,479,Theft,0.0,16-13-0030(B)(2),Judge 2,0,0,20,0,476,minimal,0.0,30-2000
2000-07-26,Richland,5,7,7,114,Drug Distribution,360.0,44-53-0375(B)(3),Judge 2,0,1,34,1,477,voluminous,306.0,30-2000
2000-07-26,Richland,5,1,4,2468,Other,0.0,16-15-0140,Judge 2,0,0,44,0,478,none,0.0,30-2000
2000-07-27,Richland,5,1,2,49,Other,0.0,16-17-0410,Judge 2,0,0,42,1,479,minimal,0.0,30-2000
2000-07-27,Richland,5,4,4,80,Burglary,48.0,16-11-0312(A),Judge 2,0,1,52,1,480,minimal,12.0,30-2000
2000-07-27,Richland,5,1,2,177,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,27,1,481,minimal,0.0,30-2000
2000-07-27,Richland,5,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 2,0,0,19,0,482,none,0.0,30-2000
2000-07-27,Richland,5,1,3,430,Theft,0.0,16-21-0080(3),Judge 2,0,0,22,1,483,minimal,0.0,30-2000
2000-07-27,Richland,5,1,3,491,Fraud,0.0,16-13-0010(B)(1),Judge 2,0,0,20,1,484,none,0.0,30-2000
2000-07-27,Richland,5,1,1,2392,Fraud,0.0,38-55-0540(2),Judge 2,0,0,21,1,485,none,0.0,30-2000
2000-09-10,Richland,5,1,2,57,Other,0.0,56-01-1100,Judge 2,0,0,27,1,486,extensive,0.0,36-2000
2000-09-12,Richland,5,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,47,1,487,minimal,0.0,37-2000
2000-09-12,Richland,5,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,33,1,488,minimal,0.0,37-2000
2000-09-12,Richland,5,1,4,80,Burglary,0.0,16-11-0312(A),Judge 2,0,0,37,1,489,minimal,0.0,37-2000
2000-09-12,Kershaw,5,1,4,80,Burglary,15.0,16-11-0312(A),Judge 2,0,1,19,0,490,moderate,3.75,37-2000
2000-09-12,Richland,5,1,2,427,Burglary,0.0,16-11-0313,Judge 2,0,0,37,1,491,minimal,0.0,37-2000
2000-09-12,Richland,5,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 2,0,0,36,1,492,minimal,0.0,37-2000
2000-09-12,Richland,5,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 2,0,0,35,1,493,voluminous,0.0,37-2000
2000-09-13,Richland,5,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,35,1,494,minimal,0.0,37-2000
2000-09-13,Richland,5,1,4,80,Burglary,0.0,16-11-0312(A),Judge 2,0,0,28,1,495,voluminous,0.0,37-2000
2000-09-13,Richland,5,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 2,0,0,31,1,496,minimal,0.0,37-2000
2000-09-13,Richland,5,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,57,0,497,minimal,0.0,37-2000
2000-09-13,Richland,5,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,28,1,498,minimal,0.0,37-2000
2000-09-13,Richland,5,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 2,0,0,19,1,499,none,0.0,37-2000
2000-09-13,Richland,5,1,3,479,Theft,36.0,16-13-0030(B)(2),Judge 2,0,1,18,0,500,minimal,9.0,37-2000
2000-09-14,Richland,5,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,19,1,501,none,0.0,37-2000
2000-09-14,Richland,5,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 2,0,0,25,1,502,none,0.0,37-2000
2000-09-14,Richland,5,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 2,0,0,19,1,503,none,0.0,37-2000
2000-09-15,Richland,5,1,2,427,Burglary,18.0,16-11-0313,Judge 2,0,1,31,1,504,voluminous,4.5,37-2000
2000-09-25,Richland,5,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 2,0,0,20,0,505,none,0.0,39-2000
2000-09-25,Richland,5,1,2,258,Burglary,0.0,"16-13-0160(1)(2), (B)",Judge 2,0,0,20,1,506,none,0.0,39-2000
2000-09-26,Richland,5,1,3,9,Assault,0.0,Common Law,Judge 2,0,0,48,1,507,minimal,0.0,39-2000
2000-09-26,Richland,5,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 2,0,0,40,1,508,minimal,0.0,39-2000
2000-09-26,Richland,5,2,2,183,Drug Distribution,12.0,44-53-0370(b)(1),Judge 2,0,1,45,1,509,moderate,3.0,39-2000
2000-09-26,Kershaw,5,5,2,258,Burglary,18.0,"16-13-0160(1)(2), (B)",Judge 2,0,1,44,1,510,minimal,4.5,39-2000
2000-09-26,Richland,5,1,2,420,Fraud,0.0,16-13-0230(B)(2),Judge 2,0,0,35,1,511,minimal,0.0,39-2000
2000-09-26,Richland,5,1,3,446,Fraud,0.0,"34-11-0060, 0090(b), 16-01-0057",Judge 2,0,0,50,0,512,extensive,0.0,39-2000
2000-09-26,Richland,5,1,1,488,Fraud,0.0,16-13-0010,Judge 2,0,0,33,0,513,minimal,0.0,39-2000
2000-09-26,Richland,5,1,3,2390,Assault,18.0,"16-25-0065, 17-25-0030",Judge 2,0,1,42,1,514,voluminous,4.5,39-2000
2000-09-26,Richland,5,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 2,0,0,36,0,515,voluminous,0.0,39-2000
2000-09-27,Richland,5,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,32,1,516,none,0.0,39-2000
2000-09-27,Richland,5,1,1,65,Other,0.0,56-05-0750(B)(1),Judge 2,0,0,26,1,517,minimal,0.0,39-2000
2000-09-27,Richland,5,3,4,80,Burglary,18.0,16-11-0312(A),Judge 2,0,1,30,1,518,moderate,4.5,39-2000
2000-09-27,Richland,5,1,4,80,Burglary,0.0,16-11-0312(A),Judge 2,0,0,19,1,519,minimal,0.0,39-2000
2000-09-28,Richland,5,1,3,87,Other,0.0,"16-17-0430(A)(1)(2)(4), (B)(1)",Judge 2,0,0,39,0,520,moderate,0.0,39-2000
2000-09-28,Richland,5,1,2,186,Drug Distribution,0.0,44-53-0370(b)(2),Judge 2,0,0,28,1,521,minimal,0.0,39-2000
2000-09-28,Richland,5,1,3,256,Other,0.0,16-09-0320(B),Judge 2,0,0,41,1,522,minimal,0.0,39-2000
2000-10-12,Barnwell,2,3,1,65,Other,15.5,56-05-0750(B)(1),Judge 2,0,1,22,1,523,minimal,3.875,41-2000
2000-10-27,Richland,5,3,8,116,Homicide,11988.0,"16-03-0010, 0020",Judge 2,1,1,23,0,524,minimal,470.0,43-2000
2000-11-06,Richland,5,1,3,2390,Assault,24.0,"16-25-0065, 17-25-0030",Judge 2,0,1,20,1,525,none,6.0,45-2000
2000-11-13,Aiken,2,1,1,27,Drug Possesion,0.0,44-53-0420,Judge 2,0,0,49,0,526,none,0.0,46-2000
2000-11-13,Aiken,2,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,22,0,527,minimal,0.0,46-2000
2000-11-14,Aiken,2,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,18,0,528,minimal,0.0,46-2000
2000-11-14,Aiken,2,1,4,86,Burglary,3.0,16-11-0312(B),Judge 2,0,1,21,0,529,moderate,0.99,46-2000
2000-11-14,Aiken,2,1,2,177,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,23,1,530,moderate,0.0,46-2000
2000-11-14,Aiken,2,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 2,0,0,44,1,531,minimal,0.0,46-2000
2000-11-14,Aiken,2,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 2,0,0,37,0,532,minimal,0.0,46-2000
2000-11-14,Aiken,2,2,3,2390,Assault,18.0,"16-25-0065, 17-25-0030",Judge 2,0,1,42,1,533,moderate,4.5,46-2000
2000-11-14,Aiken,2,1,3,2390,Assault,18.0,"16-25-0065, 17-25-0030",Judge 2,0,1,35,1,534,none,4.5,46-2000
2000-11-14,Aiken,2,1,2,2427,Fraud,0.0,16-13-0010(B)(2),Judge 2,0,0,34,1,535,minimal,0.0,46-2000
2000-11-15,Aiken,2,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,21,1,536,none,0.0,46-2000
2000-11-15,Aiken,2,1,5,14,Assault,0.0,16-03-0620,Judge 2,0,0,48,0,537,minimal,0.0,46-2000
2000-11-15,Lexington,11,15,4,80,Burglary,100.0,16-11-0312(A),Judge 2,0,1,39,0,538,minimal,25.0,46-2000
2000-11-15,Aiken,2,1,4,86,Burglary,48.0,16-11-0312(B),Judge 2,0,1,35,1,539,extensive,15.84,46-2000
2000-11-15,Aiken,2,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 2,0,0,42,1,540,none,0.0,46-2000
2000-11-15,Aiken,2,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 2,0,0,22,1,541,minimal,0.0,46-2000
2000-11-15,Aiken,2,1,4,108,Drug Distribution,0.0,44-53-0445(B)(2),Judge 2,0,0,31,1,542,moderate,0.0,46-2000
2000-11-15,Aiken,2,1,2,348,Fraud,0.0,"16-14-0020, 100(b)",Judge 2,0,0,36,0,543,minimal,0.0,46-2000
2000-11-15,Aiken,2,1,1,685,Other,0.0,"16-25-0020, 0040",Judge 2,0,0,31,1,544,minimal,0.0,46-2000
2000-11-15,Aiken,2,4,2,2367,Other,42.0,16-01-0057,Judge 2,0,1,32,1,545,extensive,10.5,46-2000
2000-11-16,Aiken,2,4,4,86,Burglary,120.0,16-11-0312(B),Judge 2,0,1,19,1,546,none,39.6,46-2000
2000-11-16,Aiken,2,1,1,91,Other,0.0,16-15-0130,Judge 2,0,0,35,1,547,voluminous,0.0,46-2000
2000-11-16,Aiken,2,2,4,108,Drug Distribution,24.0,44-53-0445(B)(2),Judge 2,0,1,31,1,548,minimal,6.0,46-2000
2000-11-16,Aiken,2,1,3,162,Rape,0.0,16-03-0654,Judge 2,0,0,21,0,549,none,0.0,46-2000
2000-11-16,Aiken,2,1,1,176,Drug Possesion,0.0,44-53-0370(d)(1),Judge 2,0,0,18,0,550,none,0.0,46-2000
2000-11-16,Aiken,2,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 2,0,0,27,1,551,none,0.0,46-2000
2000-11-16,Aiken,2,1,2,183,Drug Distribution,0.0,44-53-0370(b)(1),Judge 2,0,0,23,1,552,moderate,0.0,46-2000
2000-11-16,Aiken,2,1,2,258,Burglary,36.0,"16-13-0160(1)(2), (B)",Judge 2,0,1,31,1,553,extensive,9.0,46-2000
2000-11-16,Aiken,2,1,2,2364,Other,0.0,"16-23-0030, 0050(A)(1)",Judge 2,0,0,22,1,554,minimal,0.0,46-2000
2000-11-16,Aiken,2,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 2,0,0,29,1,555,none,0.0,46-2000
2000-11-16,Aiken,2,3,2,2427,Fraud,48.0,16-13-0010(B)(2),Judge 2,0,1,36,0,556,moderate,12.0,46-2000
2000-11-17,Aiken,2,1,2,513,Theft,0.0,16-13-0180(2),Judge 2,0,0,45,1,557,minimal,0.0,46-2000
2000-11-17,Aiken,2,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 2,0,0,41,0,558,none,0.0,46-2000
2000-11-17,Aiken,2,1,3,2390,Assault,0.0,"16-25-0065, 17-25-0030",Judge 2,0,0,42,0,559,none,0.0,46-2000
2000-11-29,Richland,5,1,3,13,Assault,0.0,"C/L, 17-25-0030",Judge 2,0,0,27,1,560,minimal,0.0,48-2000
2000-11-29,Richland,5,2,4,80,Burglary,96.0,16-11-0312(A),Judge 2,0,1,39,1,561,extensive,24.0,48-2000
2000-11-29,Richland,5,1,4,80,Burglary,0.0,16-11-0312(A),Judge 2,0,0,41,1,562,none,0.0,48-2000
2000-11-29,Richland,5,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 2,0,0,28,1,563,none,0.0,48-2000
2000-11-29,Richland,5,1,2,100,Drug Possesion,0.0,44-53-0375(A),Judge 2,0,0,33,0,564,none,0.0,48-2000
